twt,poi0,poi1,poi2,poi3,poi4,poi5,poi6,poi7,poi8,poi9,poi10,poi11,poi12,poi13,poi14,poi15,poi16,poi17,poi18,poi19,poi20,poi21,poi22,poi23,poi24,poi25,poi26,poi27,poi28,poi29,poi30,poi31,poi32,poi33,poi34,poi35,poi36,poi37,poi38,poi39,poi40,poi41,poi42,poi43,poi44,poi45,poi46,poi47,poi48,poi49,poi50,poi51,poi52,poi53,poi54,poi55,poi56,poi57,poi58,poi59,poi60,poi61,poi62,poi63,poi64,poi65,poi66,poi67,poi68,poi69,poi70,poi71,poi72,poi73,poi74,poi75,poi76,poi77,poi78,poi79,poi80,poi81,poi82,poi83,poi84,poi85,poi86,poi87,poi88,poi89,poi90,poi91,poi92,poi93,poi94,poi95,poi96,poi97,poi98,poi99,poi100,poi101,poi102,poi103,poi104,poi105,poi106,poi107,poi108,poi109,poi110,poi111,poi112,poi113,poi114,poi115,poi116,poi117,poi118,poi119,poi120,poi121,poi122,poi123
11.304,-3.32465611e-05,-3.096815354e-05,-3.519074016e-05,-3.519074016e-05,-5.567367771e-05,-5.484153371e-05,-5.023890844e-05,-3.988658136e-05,-3.988658136e-05,-4.050048665e-05,-4.050048665e-05,-4.293748862e-05,3.023725912e-05,-3.253815885e-05,-3.884988318e-05,-4.04028831e-05,-5.25191972e-05,-5.679547101e-05,-5.420537495e-05,-4.276282561e-05,-8.173849049e-05,-8.188763604e-05,-8.188763604e-05,-4.542873285e-05,-4.542873285e-05,-3.56394242e-05,-2.709591022e-05,-3.290427412e-05,-4.709909503e-05,-4.538920621e-05,-4.538920621e-05,-6.312066398e-05,-6.312066398e-05,-6.312066398e-05,-3.537211215e-05,-2.547384912e-05,-3.323513738e-05,-2.849797966e-05,2.950131784e-05,2.950131784e-05,-3.692742393e-05,-3.692742393e-05,-2.206415274e-06,-1.234249612e-05,-4.043064837e-05,-3.347058009e-05,-3.347058009e-05,-3.347058009e-05,-3.318703239e-05,-3.318703239e-05,-3.612021465e-05,0.0001181668558,-3.947877849e-05,-3.294927956e-05,-3.294927956e-05,-3.294927956e-05,-5.160595538e-05,-5.160595538e-05,-3.973161438e-05,-4.886508032e-05,-5.461725596e-05,-3.472254321e-05,-3.472254321e-05,-3.665918121e-05,-3.665918121e-05,-3.665918121e-05,-3.841785292e-05,-2.565455725e-05,-2.903107816e-05,-3.249610381e-05,-3.249610381e-05,-2.367450361e-05,-2.367450361e-05,-2.367450361e-05,-2.342188236e-05,-1.440231517e-05,-2.823198338e-05,-2.711516208e-05,-2.711516208e-05,-1.79930048e-05,-1.79930048e-05,-3.188002302e-05,-4.542836541e-05,-2.447735642e-05,-2.447735642e-05,-2.447735642e-05,-1.930095459e-05,-1.930095459e-05,-2.80511249e-05,-1.695063111e-05,-3.252529496e-05,-2.087331268e-05,2.097822471e-05,-2.207591933e-05,-2.810037404e-05,-6.075055717e-05,-3.086392462e-05,-3.086392462e-05,-2.947231224e-05,-2.947231224e-05,-2.947231224e-05,-3.247852874e-05,-3.247852874e-05,-3.650859799e-05,-4.102437379e-05,-3.072998879e-05,-4.506843106e-05,-4.78443435e-05,-4.78443435e-05,-3.628806735e-05,-3.628806735e-05,-7.154543709e-05,-7.154543709e-05,-7.154543709e-05,-7.154543709e-05,-5.99121054e-05,-5.118789113e-05,-7.267127499e-07,-3.756780241e-05,-3.554238282e-05,-4.165932053e-05,-4.37443381e-05,-6.686763663e-05,-3.951121471e-05
11.328,-8.796582163e-06,-7.06170542e-06,-5.673957639e-05,-5.673957639e-05,-3.726001523e-05,-3.754162753e-05,-3.002358426e-05,-1.724324102e-05,-1.724324102e-05,-1.019708634e-05,-1.019708634e-05,-2.614277582e-05,4.889671254e-05,-1.99646729e-05,-2.029888655e-05,-2.602320209e-05,-3.95143943e-05,-4.932817244e-05,-3.969182314e-05,-3.639898205e-05,-7.615196793e-05,-7.6304088e-05,-7.6304088e-05,-4.381031613e-05,-4.381031613e-05,-2.802568077e-05,-1.875962014e-05,-1.979321496e-05,-3.567664096e-05,-4.617603554e-05,-4.617603554e-05,-5.932657587e-05,-5.932657587e-05,-5.932657587e-05,-2.061609503e-05,-1.457862999e-05,-5.327285908e-05,-1.983087714e-05,2.751482498e-05,2.751482498e-05,-3.102314076e-05,-3.102314076e-05,1.78128721e-06,-2.901198968e-06,-2.917428901e-05,-1.870488268e-05,-1.870488268e-05,-1.870488268e-05,-1.940653601e-05,-1.940653601e-05,-3.178837142e-05,0.000109080007,-2.072030838e-05,-1.671638347e-05,-1.671638347e-05,-1.671638347e-05,-3.385766831e-05,-3.385766831e-05,-3.137587919e-05,-3.451619705e-05,-4.320547669e-05,-2.597690218e-05,-2.597690218e-05,-2.120821227e-05,-2.120821227e-05,-2.120821227e-05,-3.694322731e-05,-1.511950541e-05,-2.879405292e-05,-2.719013355e-05,-2.719013355e-05,-1.177167633e-05,-1.177167633e-05,-1.177167633e-05,-2.083706931e-05,-5.124373274e-06,-2.42673832e-05,-3.604921949e-05,-3.604921949e-05,-1.932103987e-05,-1.932103987e-05,-2.996453804e-05,-2.033500459e-05,-1.511036317e-05,-1.511036317e-05,-1.511036317e-05,-1.757004611e-05,-1.757004611e-05,-2.339868479e-05,-1.800441896e-05,-2.819346628e-05,-1.303149293e-05,3.511129034e-05,-1.455826077e-05,-2.427245454e-05,-5.201049862e-05,-1.997959407e-05,-1.997959407e-05,-2.030206451e-05,-2.030206451e-05,-2.030206451e-05,-3.815922901e-05,-3.815922901e-05,-2.548349403e-05,-3.260289304e-05,-2.267892705e-05,-2.407081956e-05,-3.840180216e-05,-3.840180216e-05,-1.512903964e-05,-1.512903964e-05,-4.388919842e-05,-4.388919842e-05,-4.388919842e-05,-4.388919842e-05,-3.543078437e-05,-2.863456978e-05,2.013537406e-05,-1.299000402e-05,-1.357900387e-05,-1.521871771e-05,-2.300202725e-05,-4.505703328e-05,-1.011666063e-05
11.352,1.132516104e-05,1.163866129e-05,-6.236069021e-05,-6.236069021e-05,-1.957296263e-05,-1.779813283e-05,-1.449358751e-05,-1.275432624e-06,-1.275432624e-06,1.404767954e-05,1.404767954e-05,-1.06897578e-05,2.154779941e-05,-1.114076622e-05,-8.531170714e-06,-1.486331405e-05,-2.582991692e-05,-3.319007346e-05,-2.363756962e-05,-2.838957698e-05,-4.766152296e-05,-4.773526962e-05,-4.773526962e-05,-3.683428804e-05,-3.683428804e-05,-1.846721463e-05,-1.161770644e-05,-9.295322343e-06,-2.079583976e-05,-4.012104546e-05,-4.012104546e-05,-4.743880709e-05,-4.743880709e-05,-4.743880709e-05,-6.588502319e-06,-6.361606871e-06,-5.401513044e-05,-1.043446082e-05,-8.004822121e-06,-8.004822121e-06,-1.720569708e-05,-1.720569708e-05,8.643993965e-07,1.340261406e-06,-1.857101415e-05,-7.908097359e-06,-7.908097359e-06,-7.908097359e-06,-9.606698768e-06,-9.606698768e-06,-2.232842598e-05,4.817284935e-05,-7.747519703e-06,-4.194035228e-06,-4.194035228e-06,-4.194035228e-06,-1.490236627e-05,-1.490236627e-05,-2.269696415e-05,-2.018968917e-05,-2.529979429e-05,-1.545570922e-05,-1.545570922e-05,-6.155386927e-06,-6.155386927e-06,-6.155386927e-06,-3.249138535e-05,-1.729372912e-06,-2.395760566e-05,-1.617879752e-05,-1.617879752e-05,1.089754278e-06,1.089754278e-06,1.089754278e-06,-1.992891703e-05,1.165199023e-06,-1.691225771e-05,-4.787226862e-05,-4.787226862e-05,-2.057800157e-05,-2.057800157e-05,-2.892051634e-05,3.384673846e-06,-5.80448841e-06,-5.80448841e-06,-5.80448841e-06,-1.240938127e-05,-1.240938127e-05,-1.579540003e-05,-1.511037681e-05,-1.798439007e-05,-6.308859156e-06,4.350927702e-05,-1.067214089e-05,-1.66783575e-05,-3.641439253e-05,-8.384075045e-06,-8.384075045e-06,-1.146725208e-05,-1.146725208e-05,-1.146725208e-05,-3.657933485e-05,-3.657933485e-05,-1.309504569e-05,-2.106031025e-05,-1.466163303e-05,-4.263189567e-06,-2.875442078e-05,-2.875442078e-05,-3.908549388e-06,-3.908549388e-06,-1.324203822e-05,-1.324203822e-05,-1.324203822e-05,-1.324203822e-05,-1.103240947e-05,-8.433968983e-06,1.713934278e-05,7.152095964e-06,3.705680457e-06,5.417594609e-06,-7.024070466e-06,-2.465855323e-05,9.850919923e-06
11.376,2.461141718e-05,2.3662584e-05,-4.299059583e-05,-4.299059583e-05,-3.318305971e-06,1.609479227e-06,-4.042831279e-06,7.031748282e-06,7.031748282e-06,2.825124102e-05,2.825124102e-05,8.612988722e-07,-2.742018114e-05,-6.421401395e-06,-4.725607783e-06,-8.816115474e-06,-1.412906295e-05,-1.238941545e-05,-8.752046555e-06,-1.878183502e-05,-8.569500688e-06,-8.530421837e-06,-8.530421837e-06,-2.488628706e-05,-2.488628706e-05,-9.588346907e-06,-7.794733763e-06,-4.648635695e-06,-7.783243355e-06,-2.692412454e-05,-2.692412454e-05,-3.065980854e-05,-3.065980854e-05,-3.065980854e-05,3.34170806e-06,-3.023961761e-06,-3.424054012e-05,-2.63672564e-06,-5.235494245e-05,-5.235494245e-05,-1.391328169e-06,-1.391328169e-06,-5.358077033e-06,1.709336857e-06,-1.056369638e-05,-1.908427976e-06,-1.908427976e-06,-1.908427976e-06,-4.491327672e-06,-4.491327672e-06,-8.461232937e-06,-2.968983426e-05,-2.449326303e-06,3.326997103e-06,3.326997103e-06,3.326997103e-06,5.885322025e-07,5.885322025e-07,-1.496668301e-05,-8.704688298e-06,-7.723470844e-06,-4.879723747e-06,-4.879723747e-06,5.073566172e-06,5.073566172e-06,5.073566172e-06,-2.532369035e-05,1.055831945e-05,-1.540708217e-05,-3.584239039e-06,-3.584239039e-06,1.076968874e-05,1.076968874e-05,1.076968874e-05,-2.029123243e-05,1.790366696e-06,-9.669650353e-06,-5.510883057e-05,-5.510883057e-05,-1.961335329e-05,-1.961335329e-05,-2.783169839e-05,2.126662912e-05,1.413511939e-07,1.413511939e-07,1.413511939e-07,-5.705822332e-06,-5.705822332e-06,-8.188510947e-06,-1.015167072e-05,-6.120969374e-06,-1.694210937e-06,4.304582762e-05,-1.089063971e-05,-8.533370419e-06,-1.702909321e-05,-8.192785685e-07,-8.192785685e-07,-5.650218554e-06,-5.650218554e-06,-5.650218554e-06,-2.535215026e-05,-2.535215026e-05,-1.817470434e-06,-9.312266229e-06,-7.797030776e-06,9.065732229e-06,-1.891146348e-05,-1.891146348e-05,-4.136165899e-06,-4.136165899e-06,1.856879499e-05,1.856879499e-05,1.856879499e-05,1.856879499e-05,8.366805272e-06,5.922518539e-06,-4.223359193e-06,1.98213835e-05,1.441408798e-05,1.691300007e-05,3.193761032e-06,-8.153394447e-06,2.191419298e-05
11.4,3.107984324e-05,2.997163302e-05,-9.095002724e-07,-9.095002724e-07,1.125062045e-05,1.747738861e-05,3.407416443e-06,9.873348063e-06,9.873348063e-06,3.218650818e-05,3.218650818e-05,8.040597095e-06,-6.274175394e-05,-4.825869837e-06,-6.332059152e-06,-6.979418879e-06,-6.238214155e-06,6.357812792e-06,2.95187552e-06,-8.293905921e-06,2.334789264e-05,2.346897418e-05,2.346897418e-05,-1.015437738e-05,-1.015437738e-05,-3.076789471e-06,-7.501951766e-06,-5.715903626e-06,-1.977237941e-08,-9.278111975e-06,-9.278111975e-06,-1.365073967e-05,-1.365073967e-05,-1.365073967e-05,7.565615737e-06,-4.816606492e-06,-3.8308076e-06,2.02752949e-06,-7.580874808e-05,-7.580874808e-05,9.069118278e-06,9.069118278e-06,-1.513014104e-05,6.994712862e-07,-5.780826086e-06,8.402303706e-07,8.402303706e-07,8.402303706e-07,-2.795920636e-06,-2.795920636e-06,6.350621334e-06,-8.380888175e-05,-2.805657687e-06,6.613997812e-06,6.613997812e-06,6.613997812e-06,9.744959243e-06,9.744959243e-06,-8.428124602e-06,-9.446193872e-07,3.272201639e-06,3.687261142e-06,3.687261142e-06,1.022264678e-05,1.022264678e-05,1.022264678e-05,-1.615285146e-05,1.738382343e-05,-5.512384178e-06,5.5501323e-06,5.5501323e-06,1.406010961e-05,1.406010961e-05,1.406010961e-05,-2.038168532e-05,-3.363302312e-06,-5.771908491e-06,-5.061833508e-05,-5.061833508e-05,-1.574233102e-05,-1.574233102e-05,-2.471635162e-05,3.117024244e-05,1.122447543e-06,1.122447543e-06,1.122447543e-06,-3.64759785e-07,-3.64759785e-07,-3.414895673e-06,-5.627960036e-06,2.393847353e-06,4.904997013e-07,3.209586794e-05,-1.380733647e-05,-3.389102403e-06,1.663045737e-06,3.39538758e-07,3.39538758e-07,-3.787996548e-06,-3.787996548e-06,-3.787996548e-06,-7.419151643e-06,-7.419151643e-06,6.118625151e-06,-6.012018048e-07,-3.060058361e-06,1.361158138e-05,-8.734556104e-06,-8.734556104e-06,-1.037538277e-05,-1.037538277e-05,4.853613427e-05,4.853613427e-05,4.853613427e-05,4.853613427e-05,1.9996452e-05,1.366984619e-05,-2.913534277e-05,2.46238938e-05,1.91767967e-05,1.991783698e-05,9.133083045e-06,3.875655239e-06,3.068226943e-05
11.424,3.285255516e-05,3.305828417e-05,5.077216701e-05,5.077216701e-05,2.381170998e-05,2.743338518e-05,1.080404945e-05,1.137011714e-05,1.137011714e-05,2.891191252e-05,2.891191252e-05,1.247267301e-05,-6.060757732e-05,-4.638864993e-06,-8.678929724e-06,-6.491485636e-06,-2.318907491e-06,1.686907032e-05,1.050666119e-05,1.665229888e-06,3.367017555e-05,3.379264672e-05,3.379264672e-05,4.073557193e-06,4.073557193e-06,7.241468746e-07,-9.20510884e-06,-9.404016055e-06,2.221638743e-06,7.897613614e-06,7.897613614e-06,-4.750051801e-07,-4.750051801e-07,-4.750051801e-07,6.646814468e-06,-9.877772287e-06,2.154823233e-05,3.608786528e-06,-6.129762914e-05,-6.129762914e-05,8.940857697e-06,8.940857697e-06,-2.503189899e-05,4.600286729e-07,-3.314149126e-06,3.001207915e-06,3.001207915e-06,3.001207915e-06,-2.293385478e-06,-2.293385478e-06,1.736949343e-05,-8.925954171e-05,-4.316324521e-06,7.73375632e-06,7.73375632e-06,7.73375632e-06,1.233567673e-05,1.233567673e-05,-2.407444072e-06,3.99802866e-06,5.107181096e-06,8.369617717e-06,8.369617717e-06,9.16116187e-06,9.16116187e-06,9.16116187e-06,-6.320369266e-06,1.602044176e-05,2.784689741e-06,7.614479728e-06,7.614479728e-06,1.005698323e-05,1.005698323e-05,1.005698323e-05,-1.857875759e-05,-1.181713196e-05,-6.855193078e-06,-3.195153113e-05,-3.195153113e-05,-1.039945437e-05,-1.039945437e-05,-1.812687515e-05,3.321161785e-05,-1.876930014e-06,-1.876930014e-06,-1.876930014e-06,1.079174694e-06,1.079174694e-06,-2.931991276e-06,-3.369820661e-06,4.221976724e-06,6.466414675e-07,1.154601068e-05,-1.684556082e-05,-3.390842494e-06,1.537000571e-05,-3.979938356e-06,-3.979938356e-06,-5.168755251e-06,-5.168755251e-06,-5.168755251e-06,1.004859314e-05,1.004859314e-05,9.237380254e-06,2.928102504e-06,-1.209748689e-06,1.07501337e-05,1.402543603e-06,1.402543603e-06,-1.410273126e-05,-1.410273126e-05,7.254400407e-05,7.254400407e-05,7.254400407e-05,7.254400407e-05,2.406656374e-05,1.666072621e-05,-4.135388795e-05,2.365552392e-05,2.035459283e-05,1.828517765e-05,1.35648346e-05,1.26763216e-05,4.152695328e-05
11.448,3.296200601e-05,3.557035156e-05,9.374973888e-05,9.374973888e-05,3.395043677e-05,3.110205944e-05,2.021941509e-05,1.554173832e-05,1.554173832e-05,2.31978247e-05,2.31978247e-05,1.675023123e-05,-2.274452891e-05,-3.998435204e-06,-7.359590599e-06,-4.185857935e-06,-6.31939713e-07,1.67083301e-05,1.414576632e-05,9.514906196e-06,1.886777362e-05,1.890356361e-05,1.890356361e-05,1.470148527e-05,1.470148527e-05,2.580464295e-06,-1.055650061e-05,-1.149810487e-05,1.216827062e-06,1.94682907e-05,1.94682907e-05,7.23217363e-06,7.23217363e-06,7.23217363e-06,2.895091845e-06,-1.48418601e-05,2.89268628e-05,3.7512375e-06,-1.411951507e-05,-1.411951507e-05,-2.175714144e-06,-2.175714144e-06,-3.118870154e-05,1.836195224e-06,-1.067115363e-06,6.733419013e-06,6.733419013e-06,6.733419013e-06,-9.156674992e-07,-9.156674992e-07,2.118616976e-05,-4.8745409e-05,-2.480034027e-06,8.930572221e-06,8.930572221e-06,8.930572221e-06,1.052988864e-05,1.052988864e-05,4.149498636e-06,7.928451851e-06,1.826216902e-07,8.355908903e-06,8.355908903e-06,4.14988699e-06,4.14988699e-06,4.14988699e-06,2.395483989e-06,6.9378234e-06,7.238578291e-06,2.23941538e-06,2.23941538e-06,6.136222055e-07,6.136222055e-07,6.136222055e-07,-1.413045538e-05,-1.961854832e-05,-1.232914383e-05,-3.374588914e-06,-3.374588914e-06,-6.234587545e-06,-6.234587545e-06,-8.35915489e-06,2.898907042e-05,-5.716010492e-06,-5.716010492e-06,-5.716010492e-06,-2.134597253e-06,-2.134597253e-06,-6.006550848e-06,-3.789290986e-06,-6.327131814e-07,-2.285420777e-07,-1.485744633e-05,-1.738961873e-05,-8.021482245e-06,2.182790922e-05,-1.029095438e-05,-1.029095438e-05,-8.073366189e-06,-8.073366189e-06,-8.073366189e-06,1.94404256e-05,1.94404256e-05,7.379688668e-06,1.379493028e-06,-2.397526941e-06,4.591090601e-06,1.047113074e-05,1.047113074e-05,-9.176716958e-06,-9.176716958e-06,8.639953739e-05,8.639953739e-05,8.639953739e-05,8.639953739e-05,2.344749456e-05,1.817095553e-05,-3.163939322e-05,2.058269707e-05,2.078629199e-05,1.70058354e-05,1.908819638e-05,2.062763815e-05,5.806305126e-05
11.472,3.407427796e-05,3.919761298e-05,0.0001127657015,0.0001127657015,4.162200275e-05,3.048561121e-05,3.187296898e-05,2.444140773e-05,2.444140773e-05,1.961552152e-05,1.961552152e-05,2.28063127e-05,2.629062874e-05,-1.320966589e-06,-2.103568062e-07,1.802329785e-06,1.807508738e-06,8.634360348e-06,1.518591957e-05,1.419543423e-05,-1.147842623e-05,-1.157667066e-05,-1.157667066e-05,2.00166869e-05,2.00166869e-05,3.75352303e-06,-9.547044432e-06,-8.903784874e-06,1.195904601e-07,2.246701115e-05,2.246701115e-05,1.087548935e-05,1.087548935e-05,1.087548935e-05,-6.681798414e-07,-1.610805038e-05,1.519856232e-05,4.835014352e-06,4.159073433e-05,4.159073433e-05,-1.932525265e-05,-1.932525265e-05,-3.070871026e-05,4.361790161e-06,3.376807399e-06,1.260260797e-05,1.260260797e-05,1.260260797e-05,2.509982551e-06,2.509982551e-06,1.792516741e-05,1.119826902e-05,4.982569862e-06,1.169975621e-05,1.169975621e-05,1.169975621e-05,7.812330296e-06,7.812330296e-06,1.200388124e-05,1.243978568e-05,-5.347658771e-06,4.631223874e-06,4.631223874e-06,-9.349067795e-07,-9.349067795e-07,-9.349067795e-07,8.373934179e-06,-6.062722605e-06,7.300952802e-06,-7.426876891e-06,-7.426876891e-06,-1.035786408e-05,-1.035786408e-05,-1.035786408e-05,-7.517830454e-06,-2.31096401e-05,-1.968945253e-05,2.558820961e-05,2.558820961e-05,-5.258537385e-06,-5.258537385e-06,2.495387662e-06,2.064437285e-05,-6.751691217e-06,-6.751691217e-06,-6.751691217e-06,-8.347675248e-06,-8.347675248e-06,-9.856179531e-06,-5.972913186e-06,-8.827555575e-06,-8.987745446e-07,-4.116265336e-05,-1.387753764e-05,-1.409992365e-05,2.179784497e-05,-1.448882813e-05,-1.448882813e-05,-1.053389315e-05,-1.053389315e-05,-1.053389315e-05,1.709897515e-05,1.709897515e-05,2.003605232e-06,-2.72414286e-06,-5.666966899e-06,-8.362257375e-08,1.722025263e-05,1.722025263e-05,4.414140676e-06,4.414140676e-06,8.736591553e-05,8.736591553e-05,8.736591553e-05,8.736591553e-05,2.230367326e-05,2.122273132e-05,-2.20810555e-06,1.932397499e-05,2.270013731e-05,1.989898907e-05,2.707152929e-05,3.012327215e-05,8.051957411e-05
11.496,3.77174946e-05,4.431128449e-05,0.0001026241371,0.0001026241371,4.76444402e-05,2.923428656e-05,4.432175047e-05,3.731795005e-05,3.731795005e-05,2.104481428e-05,2.104481428e-05,3.074372216e-05,5.642188989e-05,4.429139608e-06,1.20044823e-05,1.125229525e-05,7.847997949e-06,-5.646291828e-07,1.557165164e-05,1.562768921e-05,-3.918213014e-05,-3.939186718e-05,-3.939186718e-05,2.019130807e-05,2.019130807e-05,5.383593099e-06,-5.313875419e-06,-1.145815304e-06,1.291708447e-06,1.769016126e-05,1.769016126e-05,1.393839739e-05,1.393839739e-05,1.393839739e-05,-1.480103574e-06,-1.133370886e-05,-1.086296834e-05,8.671936484e-06,7.704062591e-05,7.704062591e-05,-3.419511268e-05,-3.419511268e-05,-2.274356484e-05,7.025468676e-06,1.165697086e-05,1.956230699e-05,1.956230699e-05,1.956230699e-05,8.110299859e-06,8.110299859e-06,1.161066484e-05,5.655344648e-05,1.725064431e-05,1.642212374e-05,1.642212374e-05,1.642212374e-05,7.583510978e-06,7.583510978e-06,2.114522795e-05,1.813900963e-05,-4.778351013e-06,-1.002919525e-09,-1.002919525e-09,-2.252271315e-06,-2.252271315e-06,-2.252271315e-06,1.089477973e-05,-1.737249477e-05,4.340957275e-06,-1.616790178e-05,-1.616790178e-05,-1.841645098e-05,-1.841645098e-05,-1.841645098e-05,-1.238960294e-07,-2.052176751e-05,-2.559116911e-05,4.44264042e-05,4.44264042e-05,-7.29873409e-06,-7.29873409e-06,1.166834318e-05,1.022886318e-05,-2.872605592e-06,-2.872605592e-06,-2.872605592e-06,-1.403056376e-05,-1.403056376e-05,-1.08350132e-05,-8.392413292e-06,-1.538033212e-05,-3.771860975e-07,-6.079145533e-05,-6.396649951e-06,-1.718895146e-05,1.853926551e-05,-1.388192231e-05,-1.388192231e-05,-1.089812667e-05,-1.089812667e-05,-1.089812667e-05,5.756983228e-06,5.756983228e-06,-4.088806691e-06,-5.486336704e-06,-8.788262676e-06,3.912272817e-08,2.090111957e-05,2.090111957e-05,2.072995267e-05,2.072995267e-05,7.545630797e-05,7.545630797e-05,7.545630797e-05,7.545630797e-05,2.425332585e-05,2.723920585e-05,3.503432529e-05,2.27594046e-05,2.717396831e-05,2.812281343e-05,3.734708524e-05,4.243897638e-05,0.0001056066758
11.52,4.418824387e-05,5.035217836e-05,7.065128011e-05,7.065128011e-05,5.366792902e-05,3.107322482e-05,5.553838855e-05,5.11731123e-05,5.11731123e-05,2.80296299e-05,2.80296299e-05,3.883168756e-05,5.252957635e-05,1.354642063e-05,2.635906279e-05,2.21935992e-05,1.871040331e-05,-3.346685611e-06,1.71361926e-05,1.473029624e-05,-4.659612528e-05,-4.683079896e-05,-4.683079896e-05,1.693474951e-05,1.693474951e-05,8.131761767e-06,1.700554663e-06,9.578722711e-06,5.520530815e-06,9.619210687e-06,9.619210687e-06,1.99408878e-05,1.99408878e-05,1.99408878e-05,1.73087767e-06,-5.198348011e-07,-3.292665133e-05,1.544921906e-05,7.50510444e-05,7.50510444e-05,-3.874144386e-05,-3.874144386e-05,-8.739059012e-06,9.209235031e-06,2.374982432e-05,2.589349788e-05,2.589349788e-05,2.589349788e-05,1.527231143e-05,1.527231143e-05,8.251397958e-06,6.485390622e-05,3.117250526e-05,2.257151391e-05,2.257151391e-05,2.257151391e-05,1.19931583e-05,1.19931583e-05,3.071054743e-05,2.451166802e-05,5.588568911e-06,-1.861459623e-06,-1.861459623e-06,2.195714387e-06,2.195714387e-06,2.195714387e-06,1.061068269e-05,-2.207018406e-05,9.616958323e-07,-1.915819121e-05,-1.915819121e-05,-2.026105903e-05,-2.026105903e-05,-2.026105903e-05,6.528253834e-06,-1.264980529e-05,-2.717641655e-05,4.660751438e-05,4.660751438e-05,-9.851147297e-06,-9.851147297e-06,1.72742748e-05,-4.723037534e-07,5.230259831e-06,5.230259831e-06,5.230259831e-06,-1.535458432e-05,-1.535458432e-05,-6.217852388e-06,-9.692971616e-06,-1.616591908e-05,1.67916312e-06,-6.853191007e-05,3.465748705e-06,-1.38024061e-05,1.594577043e-05,-8.235811947e-06,-8.235811947e-06,-8.131120921e-06,-8.131120921e-06,-8.131120921e-06,-6.535052762e-06,-6.535052762e-06,-7.665551493e-06,-3.478035524e-06,-8.799876014e-06,5.580021934e-06,2.183540164e-05,2.183540164e-05,3.176868267e-05,3.176868267e-05,5.384571705e-05,5.384571705e-05,5.384571705e-05,5.384571705e-05,3.084066107e-05,3.562475685e-05,6.527235643e-05,3.181604804e-05,3.415323557e-05,4.007165949e-05,4.858804096e-05,5.704498471e-05,0.0001277756528
11.544,5.288281602e-05,5.652718998e-05,3.338700117e-05,3.338700117e-05,6.13981174e-05,3.812248906e-05,6.411286449e-05,6.238077185e-05,6.238077185e-05,3.898813884e-05,3.898813884e-05,4.467375402e-05,2.467207196e-05,2.543001938e-05,3.939822897e-05,3.206545348e-05,3.315591675e-05,4.807682224e-06,2.081009954e-05,1.304578018e-05,-2.578382126e-05,-2.593240788e-05,-2.593240788e-05,1.260523732e-05,1.260523732e-05,1.211680915e-05,1.0177459e-05,1.971138045e-05,1.228894842e-05,4.531485502e-06,4.531485502e-06,3.038846262e-05,3.038846262e-05,3.038846262e-05,8.70480235e-06,1.385456153e-05,-3.564326835e-05,2.349717579e-05,3.912214379e-05,3.912214379e-05,-2.878198211e-05,-2.878198211e-05,8.181371413e-06,1.11628151e-05,3.770186595e-05,3.043806828e-05,3.043806828e-05,3.043806828e-05,2.30952628e-05,2.30952628e-05,1.25450124e-05,3.623947487e-05,4.308658754e-05,2.92095574e-05,2.92095574e-05,2.92095574e-05,2.134183705e-05,2.134183705e-05,3.928980732e-05,3.036702037e-05,2.435831811e-05,1.991976205e-06,1.991976205e-06,1.153754238e-05,1.153754238e-05,1.153754238e-05,9.406188838e-06,-1.81250125e-05,-2.47622097e-07,-1.418847478e-05,-1.418847478e-05,-1.484107088e-05,-1.484107088e-05,-1.484107088e-05,1.151267952e-05,-2.311887101e-06,-2.308428702e-05,3.274537085e-05,3.274537085e-05,-9.51824677e-06,-9.51824677e-06,1.93107262e-05,-9.839409358e-06,1.433671696e-05,1.433671696e-05,1.433671696e-05,-1.006559341e-05,-1.006559341e-05,4.250392521e-06,-9.09600476e-06,-9.896095435e-06,4.89059039e-06,-6.220349314e-05,1.34184138e-05,-3.310640295e-06,1.635134868e-05,5.997736139e-07,5.997736139e-07,-1.956628012e-06,-1.956628012e-06,-1.956628012e-06,-1.059437454e-05,-1.059437454e-05,-6.32425963e-06,4.517011348e-06,-3.240120577e-06,1.462238288e-05,2.145952203e-05,2.145952203e-05,3.260798621e-05,3.260798621e-05,2.815015432e-05,2.815015432e-05,2.815015432e-05,2.815015432e-05,4.096280284e-05,4.43456686e-05,7.866270561e-05,4.513767161e-05,4.275865137e-05,5.249266543e-05,5.900303562e-05,7.168036973e-05,0.0001412029815
